"snow density (sparse)"
331.302684783936
331.203815460205
287.238457679749
331.203684806824
330.99515914917
286.876631736755
284.684376716614
285.087784767151
284.681107521057
284.70273399353
331.214982032776
331.324791908264
330.857093811035
330.918702125549
331.186357498169
331.244251251221
331.244251251221
331.568077087402
331.568007469177
285.107169151306
285.105333328247
331.622675895691
331.684621810913
331.684485435486
331.476403236389
331.74266910553
331.801171302795
331.80234336853
331.802227020264
331.372602462769
331.535461425781
331.535450935364
331.5354347229
331.102513313293
286.277042388916
286.27681350708
331.102442741394
331.102464675903
285.103162765503
286.27640914917
286.274384498596
286.29674243927
286.298699378967
286.296864509583
286.319252967834
286.321294784546
286.734729766846
286.342190742493
286.342397689819
286.780708312988
286.365180015564
332.094292640686
331.827911376953
331.827949523926
286.804332733154
331.722123146057
286.41303062439
331.45211315155
332.153538703918
332.212307929993
285.100729942322
285.499541282654
285.49458694458
285.462286949158
285.43567276001
331.94561958313
331.944149971008
332.271329879761
332.004130363464
331.569135665894
286.87301158905
286.478818893433
286.48069858551
286.478868484497
286.501440048218
286.503560066223
286.501832962036
286.529263496399
286.524994850159
286.970458030701
285.806679725647
285.779891014099
285.753271102905
285.727062225342
332.240413665771
332.239185333252
332.294350624084
332.627042770386
332.357342720032
332.686109542847
332.687344551086
332.685667991638
332.581910133362
332.312118530273
287.056399345398
287.054091453552
332.092432022095
332.155522346497
332.155631065369
286.70352268219
286.703725814819
286.726821899414
332.274751663208
332.773229598999
332.7735414505
286.100750923157
286.098656654358
332.833549499512
332.833913803101
332.890316009521
332.950486183167
333.010877609253
332.790722846985
333.176613807678
333.030986785889
333.097532272339
333.433141708374
287.034845352173
286.661219596863
286.696453094482
287.150152206421
287.151282310486
286.06742477417
286.04870891571
286.049914360046
286.049304962158
287.155017852783
333.30878162384
333.751715660095
333.751305580139
333.750864982605
333.750318527222
333.306043624878
333.305228233337
287.130789756775
287.101037979126
287.491394042969
287.763909339905
330.811195373535
331.12929058075
330.764756202698
286.784616470337
330.82706451416
330.825597763062
330.614721298218
330.672533035278
330.995211601257
286.048906326294
286.438229560852
286.437962532043
287.203583717346
330.520230293274
331.266662597656
331.382919311523
331.451274871826
331.451385498047
331.509615898132
331.510772705078
331.509509086609
331.563804626465
331.626033782959
331.625922203064
331.680274009705
331.742422103882
331.743586540222
332.007496833801
331.743341445923
331.743269920349
331.742013931274
331.37083530426
286.277081489563
286.276872634888
286.276699066162
286.276554107666
286.276432037354
331.535266876221
331.102381706238
331.102431297302
331.101002693176
286.296571731567
286.298453330994
286.296552658081
286.734047889709
286.320828437805
286.319001197815
286.757124900818
286.343755722046
286.757460594177
331.333741188049
331.60453414917
331.663042068481
331.827772140503
287.227967262268
287.608548164368
331.827849388123
331.663228988647
286.410696983337
331.452008247375
331.886510848999
332.153502464294
331.944039344788
331.945489883423
332.212296485901
331.567623138428
286.457900047302
286.455871582031
286.895461082458
286.480298042297
286.478412628174
286.918278694153
286.503105163574
286.501368522644
286.946477890015
331.745126724243
332.448893547058
332.238978385925
287.609205245972
332.238951683044
332.29799079895
332.134117126465
332.357065200806
332.626353263855
332.685517311096
332.416569709778
332.685111999512
287.053386688232
287.054986953735
286.633882522583
332.529870033264
332.863872528076
332.594789505005
287.099202156067
332.211077690125
287.14621925354
286.84982585907
286.46470451355
286.463816642761
286.443269729614
286.852379798889
286.726909637451
332.608556747437
332.773392677307
332.829694747925
332.619707107544
332.620155334473
332.950290679932
332.730558395386
332.850386619568
333.18500995636
333.305672645569
333.645566940308
287.018954277039
287.033794403076
287.086422920227
287.123524665833
287.547643661499
287.148900985718
287.154754638672
333.751972198486
333.751700401306
333.751359939575
333.750883102417
333.750343322754
333.749670982361
333.305230140686
287.555230140686
287.095035552979
287.866583824158
333.445797920227
330.814432144165
330.814252853394
286.32470703125
286.754517555237
330.56091594696
330.293794631958
286.39156627655
331.102323532104
331.098845481873
330.781513214111
330.845894813538
331.330969810486
331.655672073364
331.393107414246
331.714178085327
331.451106071472
331.509214401245
331.509141921997
331.563428878784
331.625552177429
331.625434875488
331.947470664978
331.684749603271
331.683406829834
331.741755485535
286.467231750488
331.742925643921
331.742916107178
286.666305541992
286.688812255859
286.690687179565
286.690690040588
286.690684318542
331.37211894989
331.535202026367
331.53524017334
331.535278320312
331.100945472717
286.296326637268
286.298117637634
286.298083305359
286.711037635803
286.31841468811
286.320383071899
286.733744621277
286.341172218323
286.341371536255
331.604302406311
331.768776893616
331.604406356812
331.662923812866
331.393321037292
286.387666702271
331.450601577759
331.886324882507
331.886424064636
331.885396003723
331.943961143494
331.945394515991
331.943981170654
331.567545890808
331.568942070007
286.457352638245
286.872108459473
286.477893829346
286.47979259491
286.895037651062
286.500618934631
331.685961723328
331.956931114197
332.179709434509
332.179761886597
332.508026123047
332.238790512085
332.567169189453
331.860925674438
287.009424209595
332.357670783997
332.192070007324
287.029936790466
287.031217575073
287.030669212341
287.028294563293
286.626535415649
332.803640365601
332.803733825684
332.863592147827
332.593162536621
332.652870178223
332.488679885864
287.14626789093
332.548952102661
332.330597877502
332.829483032227
332.889568328857
332.679629325867
332.676261901855
332.789772987366
333.130504608154
333.184546470642
333.584338188171
333.584589004517
333.260753631592
287.032402992249
287.508831977844
287.127229690552
287.1273021698
287.577815055847
333.308802604675
333.308579444885
333.751640319824
333.751343727112
333.750946044922
333.306875228882
287.139685630798
287.134486198425
287.104667663574
287.095061302185
333.616664886475
333.124117851257
286.285394668579
285.891086578369
330.446016311646
286.736618041992
286.75314617157
286.37380027771
286.374419212341
286.391471862793
330.834803581238
330.730270385742
286.450692176819
286.505732536316
331.334544181824
331.127561569214
331.39279460907
331.450772285461
331.450723648071
331.505114555359
331.566966056824
331.566778182983
331.625075340271
331.624930381775
331.683084487915
331.684240341187
331.948030471802
331.684078216553
331.682867050171
331.311979293823
287.078746795654
286.66721534729
286.667352676392
331.313551902771
331.312401771545
331.370676040649
331.535131454468
331.535215377808
331.100878715515
286.296042442322
286.297804832458
286.297679901123
286.295667648315
286.733057975769
286.319826126099
286.317985534668
286.756034851074
331.276303291321
331.545601844788
332.034997940063
331.334548950195
286.779835700989
286.386898994446
331.391989707947
331.885113716125
331.886219978333
331.886266708374
331.885270118713
331.943846702576
331.945293426514
331.509160041809
331.839119911194
331.568744659424
286.456818580627
286.454774856567
286.894348144531
286.479217529297
286.477432250977
286.91738986969
331.685772895813
332.120531082153
332.448540687561
332.180821418762
332.448565483093
332.238571166992
332.074687957764
286.567853927612
286.985114097595
287.0071144104
331.919964790344
287.007345199585
332.191156387329
287.026937484741
287.02659702301
287.049582481384
332.309368133545
332.803254127502
332.80343914032
332.859705924988
332.923324584961
332.924839019775
332.923948287964
332.270665168762
332.330376625061
332.829233169556
332.889274597168
332.949353218079
332.735524177551
333.069654464722
333.130031585693
332.74952507019
333.523273468018
333.310822486877
333.19988822937
333.595434188843
333.65894985199
333.957523345947
333.24552822113
333.521770477295
333.585280418396
333.751857757568
333.751622200012
333.307990074158
333.307509422302
333.306935310364
287.139851570129
287.13650226593
287.130879402161
287.071597099304
287.372639656067
332.857151031494
330.065344810486
286.305291175842
330.653752326965
330.38853931427
286.729522705078
286.752630233765
285.956793785095
286.390916824341
330.67249584198
286.436954498291
330.787972450256
331.53494644165
331.330689430237
331.392562866211
331.393723487854
331.392428398132
331.185097694397
331.45029258728
331.50464630127
331.566416740417
331.566297531128
331.624541282654
331.889325141907
331.625526428223
331.62421131134
331.682531356812
331.41749382019
331.521871566772
331.253540992737
286.664240837097
286.666613578796
331.313374519348
331.043590545654
331.741742134094
331.533637046814
331.535083770752
331.100754737854
286.710579872131
286.297396659851
286.297233581543
286.297115325928
286.710012435913
286.732543945312
286.319309234619
286.732667922974
331.545475006104
286.342281341553
286.756060600281
286.77895450592
331.333416938782
331.66267490387
331.826036453247
332.152924537659
332.154101371765
331.886144638062
331.885150909424
332.211876869202
331.94514465332
331.945133209229
332.211834907532
332.002367973328
331.568532943726
286.455996513367
286.870804786682
286.893674850464
286.478658676147
286.89404964447
332.120275497437
332.121434211731
332.389070510864
332.179446220398
332.179406166077
332.238317489624
331.801876068115
331.860229492188
286.567538261414
286.982529640198
287.004403114319
332.625858306885
332.192049026489
287.419716835022
287.001857757568
287.434287071228
287.04797077179
333.010951042175
332.803009033203
332.80327796936
333.131280899048
332.863614082336
332.649129867554
332.708976745605
332.768951416016
332.828952789307
332.888959884644
332.948984146118
333.009273529053
333.341373443604
333.401748657227
333.462285995483
333.522661209106
333.145524024963
333.209757804871
333.751383781433
334.289193153381
334.158532142639
333.961219787598
333.688192367554
333.521589279175
333.585068702698
333.751616477966
333.307939529419
333.307534217834
287.142841339111
287.139954566956
287.134621620178
287.528966903687
287.085337638855
333.004388809204
332.857288360596
286.283462524414
331.017226219177
331.016015052795
330.652051925659
286.304621696472
286.311925888062
286.367204666138
330.561053276062
330.614810943604
330.672656059265
286.436902999878
331.214603424072
331.272500038147
331.334064483643
331.334033966064
331.123240470886
331.450092315674
331.18469619751
331.508029937744
331.079586029053
331.565935134888
331.83048248291
331.828874588013
331.62394618988
331.625070571899
331.887513160706
331.683414459229
331.625164031982
331.253268241882
286.642868995667
286.643329620361
331.253818511963
331.042432785034
331.475211143494
331.100607872009
331.102090835571
331.102077484131
331.370553970337
331.428798675537
286.71179485321
286.296659469604
286.296548843384
286.709489822388
286.732020378113
286.318796157837
286.732201576233
286.7551612854
286.757394790649
286.755688667297
331.767161369324
332.034826278687
331.825803756714
332.095118522644
332.093790054321
331.884887695312
331.885994911194
332.152947425842
332.211695671082
331.944940567017
331.943440437317
332.270534515381
286.455441474915
286.455233573914
286.455142974854
286.870078086853
286.893158912659
286.476427078247
332.388766288757
332.12128162384
332.120290756226
332.179242134094
332.179152488708
332.238026618958
332.237820625305
331.859838485718
286.565984725952
286.56472492218
287.396947860718
332.832903862
332.832671165466
332.130961418152
286.99999332428
287.415489196777
332.787989616394
332.950783729553
333.00671672821
332.802858352661
332.803199768066
332.58891582489
332.648733139038
332.70864200592
333.039500236511
333.099913597107
332.888527870178
332.948595046997
333.284502029419
333.284689903259
333.341040611267
333.401352882385
333.731921195984
333.79278755188
333.423142433167
333.42342376709
334.16645526886
334.353302001953
334.164994239807
333.961181640625
333.522768974304
333.52149105072
333.584930419922
287.146861076355
287.145184516907
287.142857551575
287.139919281006
287.134539604187
287.104685783386
287.085312843323
333.004393577576
332.857313156128
286.259347915649
286.66646194458
330.959363937378
330.95431137085
330.378083229065
330.175491333008
331.185942649841
330.290411949158
330.347800254822
330.405069351196
286.02459526062
331.214488983154
331.272315979004
331.333824157715
331.333744049072
330.964156150818
331.391777992249
331.449666023254
331.449512481689
331.507491111755
331.771855354309
331.508417129517
331.507139205933
331.828481674194
331.566349029541
331.565072059631
331.887232780457
286.618639945984
287.028004646301
286.640005111694
331.25461769104
330.984058380127
331.741305351257
331.47505569458
331.533350944519
331.101942062378
331.53484916687
331.534824371338
331.371819496155
331.370311737061
331.158430099487
286.296127319336
286.29603767395
